timeindex,AT-electricity,BE-electricity,CH-electricity,CZ-electricity,DE-electricity,DK-electricity,FR-electricity,IT-electricity,NL-electricity,NO-electricity,PL-electricity,SE-electricity
2030-03-20 13:00:00,3587.46490568,3881.2454927316,1717.55810818,879.465105112,-30856.763637343,-1192.5701992730003,-3184.21052631,10853.31979723,5614.4784287036,6795.0,1803.51301238,-2574.47368421
2030-03-20 14:00:00,3748.97794375,3800.0,984.2105263200001,1340.88223936,-28881.48494467,-947.715676906,-3184.21052631,11550.0,6400.0,863.4877877969999,1952.81367222,0.0
2030-03-20 15:00:00,306.94258192000007,3800.0,-5522.934775894,1718.10053111,-15110.981558106,-545.194010552,-3764.0896482900002,11550.0,6400.0,-736.842105263,2361.40063347,-2217.524310226
2030-03-20 16:00:00,0.0,2681.55446587,-5022.40701874,756.529769368,-741.1988726140003,392.710033617,-1770.05733249,4771.2866678,2169.760694485,2323.36395028,600.0,-7094.265409348
2030-03-20 17:00:00,832.773027094,522.833287639,-4254.678028315,600.0,7782.231915915,-1059.841263933,-550.350829094,0.0,2311.874561483,1270.535097133,-31.578947367999945,-8473.684210528
2030-03-20 18:00:00,-805.224280706,1071.5971504219,-4076.38045841,764.96306667,7503.267485259999,-988.0793013430002,-75.3654214967,0.0,3330.07925271,-3809.7780207530004,600.0,-4584.210526318
2030-03-20 19:00:00,-397.530765338,2800.0,-4404.04273394,977.6542270709999,9244.125878249999,-695.8268980530001,-2947.36842105,0.0,2871.31275853,-4000.0000000030004,-31.578947367999945,-4584.210526318
2030-03-20 20:00:00,-1357.725918008,512.268446018,-4590.07126643,1053.2232600366,5952.8657410040005,227.61572290699996,-539.229943177,2231.296439285,1900.636437721,1484.4736842070001,600.0,-8473.684210528
2030-03-20 21:00:00,-1638.7573141819998,1147.303697901,-4791.07301541,1000.0,3159.2990756599997,10.741441326999848,1144.943475893,3808.33881312,1400.0,-2210.526315793,600.0,-4461.368447508
2030-03-20 22:00:00,-1903.418132359,2044.10189084,-5073.09453826,1358.247225745,-1274.6408989959996,-346.603001147,-1099.05462194,5869.43981135,3730.87745585,-736.842105263,-996.3641017189998,-2426.567478021
2030-03-20 23:00:00,-1105.26315789,3640.270547305,-4826.1194666,1064.430176731,-5362.979779953001,-500.24535941600004,-5415.345990499999,10134.813493270001,5705.6256275,2958.157894737,-2323.216934178,-5522.7334166850005
2030-03-21 00:00:00,-1105.26315789,2957.837154526,-3135.32912369,1153.065215628,-6981.4022848680015,-564.289658476,-6262.93659759,11550.0,5001.288452588,0.0,-2683.593789468,-1384.21052632
2030-03-21 01:00:00,-1105.26315789,3800.0,-3464.42695521,937.081535681,-6975.014324078,-514.482995694,-7684.21052631,11550.0,4725.896458719,3695.0,-2625.2831679680003,-3889.47368421
2030-03-21 02:00:00,-1105.26315789,5017.49512788,-4891.91745663,861.026833468,-4451.747098056,-358.883012611,-7684.21052631,10197.321583789999,4759.36504316,2958.157894737,-2353.901089248,-4418.5278197
2030-03-21 03:00:00,-1469.26188903,405.265177248,-4949.73830763,945.798794583,-295.8799301710005,3.658383441999945,-5163.437028679,10252.25139224,5015.47889131,-1248.068321789,-1830.7604401480003,-2795.2636723240003
2030-03-21 04:00:00,-2165.7532584352602,2097.66843565,-4362.67893414,1510.301901739,4796.3256981005,715.401143026,-6944.91414278,9694.54498743,1400.0,1484.4736842070001,-1132.4137791570001,-8473.684210528
2030-03-21 05:00:00,-2314.841391541,1890.44794617,-4209.3294811,773.752105461,9638.008713158,40.702114449999954,-2273.59309949,1050.0,700.0,1484.4736842070001,600.0,-8473.684210528
2030-03-21 06:00:00,-1292.4020080300002,2273.58007962,-4465.62509573,593.815389705,4816.645823729,2714.701871591,-2393.24218907,3428.697757124,1400.0,-4000.0000000030004,600.0,-4584.210526318
2030-03-21 07:00:00,-1173.675502738,1000.0,-4825.92453927,1000.0,-478.5814434439999,3088.4536687669997,1300.0,3399.620039898,2103.902371269,-2195.048183193,600.0,-4584.210526318
2030-03-21 08:00:00,-1105.26315789,3800.0,-5542.39937769,1015.72880043,-12283.43910757,1922.4335965739997,-513.10577113,6315.27940881,6400.0,2958.157894737,2600.0,-7089.473684208
2030-03-21 09:00:00,-730.039733736,3800.0,756.7493808199997,649.765981522,-21003.541843544,2189.079488318,-3184.21052631,10151.08808822,6125.331064505,2958.157894737,3200.0,-7089.473684208
2030-03-21 10:00:00,2288.3590745,4006.964754638,3676.73955933,551.7572132120001,-26690.25025662,1425.9751432069997,-3799.3833585200005,7121.6756064599995,5482.142363539,1400.0,3200.0,-631.578947368
2030-03-21 11:00:00,2985.27505247,4328.120122263,3459.01841517,692.697006272,-20310.190478176,787.1209945269999,-5585.136591394,3077.92077337,5144.084081828,5095.0,3200.0,-4521.052631578
2030-03-21 12:00:00,2922.355276087,4752.52754933,3564.49758459,797.2606823420001,-19769.35578119,566.042768397,-6984.64252825,3989.60549851,5397.33942176,663.157894737,3200.0,-631.578947368
2030-03-21 13:00:00,3048.485702089,3800.0,3397.455602388,1046.090729812,-24002.79133752,526.339328547,-8113.290242079,8668.67837042,5949.366477497,4832.508971056,3200.0,-4521.052631578
2030-03-21 14:00:00,-1105.26315789,3800.0,-1282.4728661999998,1430.89100467,-13710.533153823999,684.862107867,-9206.871042683,11550.0,6400.0,2958.157894737,2600.0,-6017.583382248
2030-03-21 15:00:00,-1278.7768152469998,2800.0,-5586.9973566052,1725.054375447,-107.90719316000013,1580.8888638869998,-7765.2491827887,10095.622850732001,3356.70745806,1484.4736842070001,600.0,-8344.979967528001
2030-03-21 16:00:00,-579.948624368,1886.9452676390001,-5051.21630921,596.216870628,14640.451937918,1054.5130059869998,-11841.33394091,3949.26724387,2267.401995743,-305.0000000030004,135.947918593,-8473.684210528
2030-03-21 17:00:00,-4633.19506962,1112.24351753,-4393.264154473,115.227776341,21494.376741559998,-70.5263157899999,-8020.674979866,0.0,2082.0230635099997,-4000.0000000030004,-762.5931482580002,-4584.210526318
2030-03-21 18:00:00,-4956.373428659001,1634.19508386,-4214.98264592,511.448457119,17722.29754226,1233.099988507,-8521.083183188,795.029024034,2507.5146703299997,-305.0000000030004,342.733981462,-8473.684210528
2030-03-21 19:00:00,-983.44988117,958.8186238349999,-4653.06216497,242.671357013,19659.810731152,-242.87548667200008,-8991.23650225,0.0,1612.8540196919998,-4000.0000000030004,-613.8996853200001,-4584.210526318
2030-03-21 20:00:00,-3071.5369017680005,2800.0,-4616.13789517,849.82849676,19093.673359940003,860.3714657700002,-13766.946259929999,4500.0,700.0,-4000.0000000030004,-552.5207289499999,-4584.210526318
2030-03-21 21:00:00,-2291.8110799739998,2800.0,-4917.34343343,155.636021901,16608.62178334,1297.30419209,-12421.05263157,4500.0,700.0,-305.0000000030004,600.0,-8473.684210528
2030-03-21 22:00:00,-2862.52248736,2800.0,-5061.75422952,1000.0,12659.83734443,1703.1578947369999,-12421.05263157,5583.2255366,1400.0,-2210.526315793,600.0,-4584.210526318
2030-03-21 23:00:00,-3464.69636067,1939.42660126,-4842.91254757,0.0,8579.03417268,1703.1578947369999,-10591.57813821,10150.766920189999,1400.0,-2210.526315793,600.0,-4584.210526318
2030-03-22 00:00:00,-3729.217244679,2800.0,-4748.83801499,515.640186751,6760.971858880001,1703.1578947369999,-9861.953329659998,10061.39611424,1400.0,1484.4736842070001,600.0,-8473.684210528
2030-03-22 01:00:00,-3069.314028569,2800.0,-4722.62943787,880.234309155,6316.540931656,2150.755967841,-10437.81780386,10036.49796597,974.781830551,-2210.526315793,600.0,-4584.210526318
2030-03-22 02:00:00,-3691.52540735,2800.0,0.0,782.349002424,7549.6258251399995,1703.1578947369999,-11010.553358500001,5550.0,1400.0,1484.4736842070001,600.0,-8473.684210528
2030-03-22 03:00:00,-3482.47807625,2800.0,-4760.3354084,856.396595133,9523.21796179,2421.054840209,-12269.74777314,9022.318637979999,1400.0,728.7926889740002,600.0,-8473.684210528
2030-03-22 04:00:00,-2465.24739098,2800.0,-4294.122757153,0.0,13492.690223990001,1703.1578947369999,-12421.05263157,4643.711416737,1400.0,1484.4736842070001,600.0,-8473.684210528
2030-03-22 05:00:00,-1177.7176498,473.25016558000016,-4276.193483608,0.0,18104.161285000002,1952.44605167,-7040.838908197,0.0,700.0,-305.0000000030004,-1505.26315789,-8473.684210528
2030-03-22 06:00:00,-607.91236599,920.944173333,-4780.64037383,0.0,12254.932176611,2941.0409849400003,-3018.312535958,0.0,700.0,-4000.0000000030004,-805.6244985799999,-4584.210526318
2030-03-22 07:00:00,-781.7843770129999,1093.29639998,-5137.12289159,250.774062523,9176.989695156999,3292.107974033,-1667.577297586,0.0,906.597604885,-1599.8911201930005,600.0,-7110.640926118
2030-03-22 08:00:00,-1202.2733391195,3800.0,-5760.71001662,2122.8664669679997,-8793.30824413,3403.157894737,-3299.37318429,6857.079040868,6400.0,-2526.315789473,2172.18603712,-4584.210526318
2030-03-22 09:00:00,0.0,4294.626953651,875.6803108900003,1272.30472819,-21506.80108273,4450.40969339,-4135.4639193,8988.103704649999,5179.340048789,-736.842105263,2600.0,-3199.999999998
2030-03-22 10:00:00,2145.78729255,4904.178723720001,3615.09225138,858.354229772,-26686.20495421,4181.771665386,-3548.8201033899995,6445.2479223400005,4497.992731861001,2999.96197342,3200.0,-4798.6415735
2030-03-22 11:00:00,3086.91626919,4385.10838906,3163.97078024,765.3058732020002,-22773.805690060002,3871.64612554,-4796.77428048,2713.76478013,4092.605196619,5095.0,3200.0,-4521.052631578
2030-03-22 12:00:00,3099.27368929,4385.002684593,3294.42765239,746.391255662,-22590.284934195002,3669.50799114,-6203.088180154,3723.2323311,4340.326683688,5095.0,3200.0,-4521.052631578
2030-03-22 13:00:00,1961.0472246,4494.805146251,3470.483995366,1027.5885980120001,-23071.811317147,3317.435109561,-6677.831122412,8355.8559798,4767.637408505,316.26741273799996,3200.0,-3199.999999998
2030-03-22 14:00:00,-1105.26315789,3800.0,-3280.23223617,1454.46456452,-12850.832841259999,2440.0,-7684.21052631,11550.0,5418.26939717,-736.842105263,2600.0,-3199.999999998
2030-03-22 15:00:00,-1299.696465558,3134.573615124,-5582.70180441,1729.172984619,195.2667371130001,2906.191776667,-7684.21052631,10038.278356468,1400.0,1691.806440077,600.0,-8473.684210528
2030-03-22 16:00:00,-644.3071220805,1979.87559173,-5117.511103775,596.434046137,14912.964064858701,1948.09858419,-7639.054031641999,0.0,700.0,-305.0000000030004,600.0,-8473.684210528
2030-03-22 17:00:00,-4409.44634105477,0.0,-4499.92534637,4.64819688353,18493.538706064,2028.9200293,-4736.84210526,0.0,-156.58718706699995,-305.0000000030004,600.0,-8473.684210528
2030-03-22 18:00:00,-5007.391138585,0.0,-4298.19973101,414.210246793,19690.719066917998,-70.5263157899999,-4736.84210526,0.0,301.26023376,-4000.0000000030004,912.725550811,-4584.210526318
2030-03-22 19:00:00,-1105.9705789963,243.69032692300004,-4720.43110558,93.734946528,17326.534325934,-70.5263157899999,-5735.948457275999,0.0,700.0,-4000.0000000030004,600.0,-4584.210526318
2030-03-22 20:00:00,-1917.20010592,2800.0,-4848.672484159,0.0,16877.557433150003,1653.7326715899999,-8651.550704248,0.0,700.0,-305.0000000030004,600.0,-8473.684210528
2030-03-22 21:00:00,-2171.28917366,582.450859339,-5089.60507091,1000.0,14345.946919279999,1478.2201151999998,-5349.948272985,0.0,700.0,-2564.439331193,600.0,-4584.210526318
2030-03-22 22:00:00,-2840.12714026,2800.0,-5374.98693946,1000.0,10520.402740900001,2988.94775806,-5409.15728284,2431.15468337,700.0,-305.0000000030004,600.0,-8473.684210528
2030-03-22 23:00:00,-3182.7032871349998,2800.0,-5228.213071759999,934.415955598,8341.457447121,1703.1578947369999,-8343.9874865,6556.2852504,1400.0,-2210.526315793,600.0,-4584.210526318
2030-03-23 00:00:00,-3477.92766051,2800.0,-5239.82110071,1000.0,8044.16467372,1703.1578947369999,-7684.21052631,6452.69664944,1400.0,1484.4736842070001,600.0,-8473.684210528
2030-03-23 01:00:00,-3575.2682134409997,2800.0,-5317.15457843,833.383103477,8447.552125201,3020.322600737,-9970.07349613,8553.43624493,1400.0,97.984519997,600.0,-8473.684210528
2030-03-23 02:00:00,-3681.305961784,2800.0,-5197.466401076999,723.446726105,10034.04378461,1703.1578947369999,-7684.21052631,4892.343234002,1400.0,1484.4736842070001,600.0,-8473.684210528
2030-03-23 03:00:00,-3377.329575237,778.861399288,-2578.03433155,816.419412428,12056.17629902,3260.995964077,-10293.538315033999,4500.0,1400.0,-155.35586247300034,600.0,-8473.684210528
2030-03-23 04:00:00,-2345.26192356,1522.7594297,-4952.8976841,0.0,15777.110685439999,2425.41151771,-6339.74676811,0.0,700.0,-305.0000000030004,600.0,-8473.684210528
2030-03-23 05:00:00,-1398.89503691,0.0,-4606.5142259,600.0,20624.72269601,-70.5263157899999,-4736.84210526,0.0,-1094.29883826,-4000.0000000030004,-2136.8421052579997,-4584.210526318
2030-03-23 06:00:00,-959.991054146,626.506856798,-5090.49250814,0.0,16523.844724524,786.9547828663999,-5396.323007151999,0.0,750.3922099474,-4000.0000000030004,151.700427342,-4584.210526318
2030-03-23 07:00:00,-1215.87659367,1827.3296133,-5452.2985574,133.057177793,10344.1335452,3815.358704382,-1923.5048561,0.0,1008.409230837,-4000.0000000030004,-902.5519257610001,-4584.210526318
2030-03-23 08:00:00,-1105.26315789,3800.0,-4818.28648477,1273.3640097,-8568.110412835,4034.916197908,-3846.0837576450003,6481.151730296,5700.0,-2294.026647803,2600.0,-4584.210526318
2030-03-23 09:00:00,-1105.26315789,1000.0,-652.6878261800002,742.066921605,-22753.234288552998,5635.27357591,-207.25818117000017,11061.26917976,5700.0,2701.787180967,2600.0,-6819.609774978
2030-03-23 10:00:00,1627.43304536,4461.208427212,3127.41170678,628.6641407320001,-27466.251885640002,5398.78325392,-2750.20314668,7486.65186791,5003.99112925,-736.842105263,3200.0,-2103.982372548
2030-03-23 11:00:00,1205.5689771399998,4851.08067225,2817.32385343,736.4873880320001,-22141.3673601,5122.77169321,-3999.4198170899995,5711.98855251,4593.59929237,2958.157894737,3200.0,-7089.473684208
2030-03-23 12:00:00,2253.507475051,4551.017090839,2984.20654064,797.206568522,-24588.30209046,4963.963260501,-5964.94610733,7324.466883608,4909.455693854,-736.842105263,3200.0,-1646.277116318
2030-03-23 13:00:00,1252.26273639,3800.0,-715.7894736799999,1012.101910162,-21865.312055532,4805.235831364,-6994.127986683,11550.0,5529.559416681,-441.909634991,3200.0,-3199.999999998
2030-03-23 14:00:00,-1105.26315789,3800.0,-6315.78947368,1493.50249924,-11345.17288422,3131.592323738,-7684.21052631,11550.0,6263.178446171,2958.157894737,2600.0,-7089.473684208
2030-03-23 15:00:00,-1954.167839527,2800.0,-6135.15144492,806.459447555,2250.517676849,3239.692462947,-7684.21052631,11378.39387268,700.0,-2563.379094522,600.0,-4584.210526318
2030-03-23 16:00:00,-1216.06909828,2800.0,-5403.97918154,0.0,14941.657454852999,3585.7594537610003,-11433.807554787,3071.35951648,1226.528518927,-869.1234551630005,-422.5176963,-7879.870047208
2030-03-23 17:00:00,-5348.47759333,1628.88423897,-5030.24957586,0.0,20177.064558907998,927.6565798660004,-6451.4570936499995,0.0,1070.007462225,-4000.0000000030004,157.310567086,-4584.210526318
2030-03-23 18:00:00,-1114.6516967384,1679.4138671,-4646.32779851,74.4955651784,14936.4459907694,876.0766221569997,-6504.646175899999,0.0,1473.8303648141,-4000.0000000030004,600.0,-4584.210526318
2030-03-23 19:00:00,-2011.61719807,1747.36842105,-5016.426308743,0.0,16914.87808533,3326.213448474,-8814.806759456,195.755888122,808.218740284,-4000.0000000030004,48.45972263800002,-4584.210526318
2030-03-23 20:00:00,-2683.62518591,2800.0,-5094.935090661,0.0,18361.8079454,2924.0582466,-12213.299527322,3502.83279951,700.0,-4000.0000000030004,-1339.17826637,-4584.210526318
2030-03-23 21:00:00,-2728.54341154,2800.0,-4823.00537255,0.0,16050.542122945,2593.8666973500003,-10216.88376517,2406.03957692,497.111431006,-305.0000000030004,600.0,-8473.684210528
2030-03-23 22:00:00,-3361.524676613,2800.0,-4999.2394948,893.438812366,12791.628348989,2259.220713327,-10690.10618545,4500.0,700.0,1484.4736842070001,600.0,-8473.684210528
2030-03-23 23:00:00,-3765.87449248,2800.0,-5094.60222831,0.0,9569.04019169,3403.157894737,-12238.37834087,10389.872116890001,1400.0,-4000.0000000030004,600.0,-4584.210526318
2030-03-24 00:00:00,-4061.343479492,2800.0,-5267.75369836,336.764147193,7553.37460455,2440.0,-9070.38152234,9504.36601344,700.0,1484.4736842070001,600.0,-8473.684210528
2030-03-24 01:00:00,-4211.791999132,2800.0,-5357.97299978,348.007700471,6836.07986958,3403.157894737,-8441.22127409,9841.34938933,1400.0,-4000.0000000030004,600.0,-4584.210526318
2030-03-24 02:00:00,-3694.278404674,2800.0,-5405.40659065,286.928015124,7222.05706363,2440.0,-10141.495362419999,10685.13626112,700.0,-2210.526315793,600.0,-4584.210526318
2030-03-24 03:00:00,-4396.6299516809995,2800.0,-5524.27544173,359.892832742,7847.92455415,1720.9461582551999,-10174.75677135,10798.06166964,1400.0,1465.7491962932,600.0,-8473.684210528
2030-03-24 04:00:00,-4045.890545917,2800.0,-5387.59095633,218.1467878217,7774.57283015,3403.157894737,-9174.24001835,9618.21140851,1400.0,-305.0000000030004,580.4257032498,-8473.684210528
2030-03-24 05:00:00,-3714.0829738929997,2170.65025192,-5736.14612234,302.063565709,5126.64385518,1966.0377214119999,-7021.73710728,10764.010220536999,1400.0,1207.7580771809999,600.0,-8473.684210528
2030-03-24 06:00:00,-1349.961143913,2800.0,-6315.78947368,232.463086721,-1346.5504081200002,4137.01071991,-7684.21052631,11550.0,3228.47288771,-2523.169178853,600.0,-4584.210526318
2030-03-24 07:00:00,-1105.26315789,3800.0,0.0,-132.299697437,-10592.899345794,4509.586975542999,-4993.57074377,4602.8762394000005,5328.791256013,1559.430256829,2725.684712565,-7089.473684208
2030-03-24 08:00:00,1736.8194175200001,4565.344527785,2312.89212314,-335.44906405099994,-23293.57541505,4624.1557289249995,-6350.46781001,7396.84687882,4194.374181279,5095.0,3200.0,-5178.058662026
2030-03-24 09:00:00,1674.01161768,4609.000554221,2021.3280984409998,-507.859806512,-18030.466811306,4582.004749602,-9169.102921034999,4500.0,3346.268603216,5275.039523122,3200.0,-3206.052631578
2030-03-24 10:00:00,1674.75755282,4234.099276269,1946.084452287,-510.3723068009999,-15020.660637601999,4385.416405617,-11725.01188618,4500.0,2593.7713702049996,6093.854414664,3200.0,-3206.052631578
2030-03-24 11:00:00,1274.813682408,3852.8501003873,1998.471674524,-631.578947368,-11927.934460075998,4082.995824414,-11638.26564066,2643.14513818,2211.4833444158,2686.153966806,3200.0,683.421052632
2030-03-24 12:00:00,1258.415229794,3650.1412997429998,2238.777637495,-577.8707901652999,-9990.8981907466,3837.364535693,-13789.473684199998,2490.461325663,2385.6884870639997,6614.503691092,3200.0,-3206.052631578
2030-03-24 13:00:00,1375.137944316,3573.166790527,2389.29449354,-408.573798873,-12225.187056009,3629.93779678,-13789.473684199998,3749.527694847,2952.587805694,3116.55909306,3200.0,683.421052632
2030-03-24 14:00:00,1569.30775205,3736.634519611,2756.046383846,-33.06723771199995,-13509.661817173,3566.688934566,-13789.473684199998,3664.247243625,3890.801374437,6206.645512162,3099.931757134,-3100.7176390880004
2030-03-24 15:00:00,-1105.26315789,4300.154082565,2880.4786358799997,234.228471113,-9527.178625802,3683.9683043,-13789.473684199998,7810.46016348,5061.234550543,-736.842105263,2600.0,-3199.999999998
2030-03-24 16:00:00,-1839.964092853,3800.0,-5015.78947368,697.965888215,3203.8546604043004,2488.0827159551,-12228.88502737,11550.0,772.1568098229,2907.5445095211,600.0,-8473.684210528
2030-03-24 17:00:00,-2399.12285882,2800.0,-5614.71155988,1000.0,7444.166715881,2531.107191518,-12421.05263157,10883.97598189,1400.0,-3082.051891352,600.0,-4584.210526318
2030-03-24 18:00:00,-2995.922440393,2800.0,-5413.2689337,1000.0,5044.658521785,3403.157894737,-5611.890701800001,7190.369450325999,1400.0,-305.0000000030004,600.0,-8473.684210528
2030-03-24 19:00:00,-3678.55195182,2800.0,-5712.53824738,1000.0,8102.12838441,1703.1578947369999,-11834.214768599999,10976.91133501,1400.0,1484.4736842070001,600.0,-8473.684210528
2030-03-24 20:00:00,-2157.89473684,2800.0,-5858.817021365,1000.0,5190.046032536,1703.1578947369999,-11705.836525195999,11550.0,1400.0,-1275.235564111,600.0,-4584.210526318
2030-03-24 21:00:00,-3054.04782316,2800.0,-5723.45323361,564.993897338,4608.99259699,1703.1578947369999,-8323.832697173,10987.280571930001,1400.0,1484.4736842070001,600.0,-8473.684210528
2030-03-24 22:00:00,-1292.188714502,3267.624493184,-5765.689581737,232.4744977957,2222.763691385,2149.8941783660002,-7859.75024766,11185.82970117,975.600530552,1484.4736842070001,542.2155589329,-8473.684210528
2030-03-24 23:00:00,-949.462665101,3800.0,-5015.78947368,-164.000518726,-1093.9393879150007,1787.589206375,-10920.88913163,11550.0,4585.219373204,2958.157894737,-1048.4637114,-7115.895578836
2030-03-25 00:00:00,-2711.899923708,4195.394472761,-445.46247444000073,-192.459914097,-3184.253401019999,1422.60920562,-11221.901824370001,10744.729045349999,4089.213064421,2958.157894737,-2044.63601983,-5386.9570585500005
2030-03-25 01:00:00,-1812.180771191,3981.907431154,3452.724304223,-100.206756861,-4075.8641994299996,1156.996477237,-13008.533232679998,9548.81982515,3818.1827399649997,-597.254752098,-2720.799482871,-1408.7547886389998
2030-03-25 02:00:00,-2046.490556856,3843.9076090343,3454.34909492,-203.138150383,-4527.126477815,958.899567842,-13789.473684199998,9064.62986905,3739.0089017845,4609.081442652,-2736.8421052579997,-4298.84165036
2030-03-25 03:00:00,-1887.2981144719997,4007.215108203,3571.55732375,-410.340084219,-4590.379035777001,991.39093006,-13789.473684199998,9292.657786669999,3837.227144751,4077.5798082740002,-2736.8421052579997,-4333.04308427
2030-03-25 04:00:00,-1831.0383277,4374.970517544,3396.5681178699997,-417.273421253,-5923.478541091001,1194.90796333,-13789.473684199998,10176.694877189999,4125.965902459,471.106587841,-3087.5609596169998,-657.79785614
2030-03-25 05:00:00,-1232.042694099,4433.094349156,3112.270686164,-452.940745058,-8041.108659430001,1399.4939370103998,-13789.473684199998,9185.21452395,4333.584895625,5095.0,-2736.8421052579997,-3389.508862189
2030-03-25 06:00:00,-333.094744872,4694.964941627,2512.90209576,-480.558833696,-11474.5560867,1883.7652637009999,-11030.816283569999,6934.486288419,4453.588694891,5095.0,-631.578947368,-3289.47368421
2030-03-25 07:00:00,-276.415370944,4846.45236155,2057.654677268,0.0,-13550.20615179,2321.69160581,-9426.442360861,4500.0,3544.596931601,3330.573527911,-631.578947368,1915.0
2030-03-25 08:00:00,-571.115173816,4428.399667884,1538.4124812,304.146933926,-12102.117842160002,2389.5144182129998,-10830.25530671,4448.83881236,2038.041079956,7495.0,1178.576496532,-1974.47368421
2030-03-25 09:00:00,-962.461457527,4169.09601255,1223.1758907826,914.338384651,-8265.9210936835,2409.752850168,-13789.473684199998,4500.0,1146.882432372,7495.0,1368.421052632,-1974.47368421
2030-03-25 10:00:00,-1052.63157895,3790.683181198,1300.0,2520.423755602,-10098.15118125,2404.331644154,-13789.473684199998,4500.0,536.873527494,3800.0,1968.421052632,2395.884938054
2030-03-25 11:00:00,1326.437279288,4431.458512111,3222.02499822,2549.6141739269997,-17011.25447591,2467.628456184,-13789.473684199998,6467.17107407,51.363466739999694,7495.0,1968.421052632,-1553.7207175849999
2030-03-25 12:00:00,749.739780397,4035.701374488,3289.4426807299997,2547.773328974,-13643.15492936,2531.058086072,-13789.473684199998,4500.0,-149.82070017299998,7495.0,1968.421052632,-1613.9788659780002
2030-03-25 13:00:00,-825.6702545,3962.63879251,3540.93380515,2752.807794407,-16129.454920330001,2618.904033065,-13789.473684199998,7691.11288511,38.09923482599993,7495.0,1968.421052632,-1697.4325156210002
2030-03-25 14:00:00,-3182.89331061,2800.0,2029.7602848439997,2281.5022421900003,-8794.723586,2932.4810366399997,-13789.473684199998,5781.788942225,1159.8009539839998,7474.1430152,1368.421052632,-1974.47368421
2030-03-25 15:00:00,-2428.86926837,3222.145648128,2522.5828086199995,0.0,-10882.169668395,3710.023799227,-13789.473684199998,8273.57150425,3170.1569497539995,6735.477390734,-631.578947368,-1974.47368421
2030-03-25 16:00:00,-1704.8610287800002,4044.33359541,2284.21052632,263.27809681,-13409.500296682,4162.644416894,-13789.473684199998,11550.0,5097.691340763,1026.437264117,-1459.0454923339998,-286.12693001499997
2030-03-25 17:00:00,-2157.89473684,3800.0,-5015.78947368,1210.050156065,-4256.266620016,4134.995915013,-13789.473684199998,11550.0,5999.201505933,2146.606400141,1469.4321841780002,-7089.473684208
2030-03-25 18:00:00,-2627.524849772,3800.0,-4569.640866395,1438.637912004,-2176.3070572690003,2557.818430993,-13789.473684199998,11550.0,5700.0,2834.138493692,1753.10379239,-8473.684210528
2030-03-25 19:00:00,-1715.907381996,3800.0,-4849.945724540999,1119.96750952,-2792.343860593999,2440.0,-13789.473684199998,11550.0,5700.0,-736.842105263,2071.2774218,-4584.210526318
2030-03-25 20:00:00,-2682.697706487,3800.0,-4204.079996892,917.357497682,-1188.6743776640005,2440.0,-13789.473684199998,11550.0,5478.02753173,-736.842105263,1244.958973745,-4584.210526318
2030-03-25 21:00:00,-1740.385704977,4062.678921428,2517.0423409980003,518.621739369,-3232.730151263,3539.9151958499997,-13789.473684199998,5550.0,4355.998398771,0.0,-16.820759956000074,-3125.365116244
2030-03-25 22:00:00,-2894.7368421,3434.345988866,2472.34881178,258.046666223,-4125.168274691999,3337.0992415250003,-13789.473684199998,10219.047174340001,3560.32256915,2958.157894737,-919.820036105,-6457.89473684
2030-03-25 23:00:00,-2231.0164196799997,3126.288132225,3649.3126565099997,378.451159984,-3783.1045356119994,3244.623017653,-13789.473684199998,7847.371536799999,3059.82014833,4367.748580884,-1165.863776473,-6457.89473684
2030-03-26 00:00:00,-2379.8199938400003,3028.10075493,3575.11012624,334.290098217,-2836.916808097999,3158.126062393,-13789.473684199998,6623.1069776,2988.12904159,5095.0,-1108.214630428,-6326.90968933
2030-03-26 01:00:00,-2337.77637649,3169.210814636,3629.218068407,313.308849175,192.512033342,2440.0,-13789.473684199998,6047.346741237,3070.287613569,3287.696000832,-1041.487937538,-6457.89473684
2030-03-26 02:00:00,-3096.557641971,3431.1404738319998,1985.623487815,388.460715657,4107.7963746099995,2440.0,-13789.473684199998,6326.763278585,3345.16297825,-1400.470625354,-569.5681646200001,-4584.210526318
2030-03-26 03:00:00,-4812.086057337,2800.0,-1885.98453049,897.572943823,9838.90881065,3598.08537235,-13789.473684199998,8576.68530397,700.0,-3429.563549843,600.0,-4584.210526318
2030-03-26 04:00:00,-3836.853895154,2800.0,-3434.66138902,650.463696024,12422.475823929999,2914.6763610669996,-12421.05263157,5550.0,1400.0,-913.0725607629997,600.0,-7292.354053867999
2030-03-26 05:00:00,-2885.795305901,2800.0,-4526.52963087,1000.0,12206.708689938001,3816.947311069,-12421.05263157,5550.0,899.133521389,-3880.591099063,600.0,-4584.210526318
2030-03-26 06:00:00,-4975.94022968,2800.0,-4877.52037743,1000.0,13459.7363296,4140.0,-12421.05263157,5550.0,1712.7486847999999,-4000.0000000030004,600.0,-4584.210526318
2030-03-26 07:00:00,-2157.89473684,2800.0,-5685.3977357,1000.0,437.750766849,4140.0,-7684.21052631,10951.12784891,700.0,-1862.2392785810002,1433.386771494,-5283.23843252
2030-03-26 08:00:00,-1105.26315789,3800.0,2449.82731065,668.348201136,-14101.479754558,3981.3881497869997,-7323.10222259,5206.94711146,6400.0,1795.533187387,2600.0,-5865.658202778
