timeindex;AT-electricity-ror-profile;BE-electricity-ror-profile;CH-electricity-ror-profile;CZ-electricity-ror-profile;DE-electricity-ror-profile;FR-electricity-ror-profile;NO-electricity-ror-profile;PL-electricity-ror-profile;SE-electricity-ror-profile
2030-01-01T00:00:00Z;0.14557295576177148;0.6609469646118731;0.28309263630815135;0.11028334718417047;0.5896620334855401;0.5563083134802463;0.5212399202090101;0.08963903207762558;0.36301284561727887
2030-01-01T01:00:00Z;0.1455691225635112;0.6620959399480154;0.2832449599830599;0.11050898588302498;0.590682729500852;0.5570196916252856;0.5206114665994244;0.0897066341445659;0.36287808020490075
2030-01-01T02:00:00Z;0.14556621537658473;0.6632734009219446;0.2834080129003926;0.11073786725658634;0.5917423997541306;0.5577282289031257;0.5199872856560204;0.08977410975407785;0.3627346781268491
2030-01-01T03:00:00Z;0.14556419369993925;0.6644809092536222;0.2835818932762397;0.11096998671048662;0.5928405526921223;0.5584348912986528;0.5193675085888803;0.08984150732689125;0.3625833421572923
2030-01-01T04:00:00Z;0.14556301703252167;0.665720026663008;0.28376669932669124;0.11120533965035785;0.5939766967615715;0.5591406447967533;0.5187522666080859;0.0899088752837357;0.3624247750703983
2030-01-01T05:00:00Z;0.14556264487327927;0.6669923148700628;0.2839625292678373;0.11144392148183213;0.5951503404092242;0.5598464553823126;0.5181416909237202;0.08997626204534094;0.36225967964033545
2030-01-01T06:00:00Z;0.14556303672115917;0.668299335594747;0.2841694813157682;0.11168572761054149;0.5963609920818249;0.5605532890402175;0.517535912745865;0.09004371603243666;0.3620887586412718
2030-01-01T07:00:00Z;0.14556415207510834;0.6696426505570211;0.28438765368657365;0.11193075344211789;0.5976081602261188;0.5612621117553533;0.5169350632846023;0.09011128566575245;0.36191271484737564
2030-01-01T08:00:00Z;0.14556595043407386;0.6710238214768456;0.2846171445963439;0.1121789943821935;0.5988913532888515;0.5619738895126064;0.5163392737500145;0.09017901936601809;0.36173225103281514
2030-01-01T09:00:00Z;0.14556839129700302;0.6724444100741812;0.28485805226116917;0.11243044583640031;0.6002100797167678;0.5626895882968631;0.5157486753521839;0.09024696555396323;0.36154806997175837
2030-01-01T10:00:00Z;0.14557143416284274;0.673905978068988;0.2851104748971395;0.11268510321037034;0.6015638479566133;0.563410174093009;0.5151633993011926;0.09031517265031759;0.3613608744383735
2030-01-01T11:00:00Z;0.14557503853054016;0.675410087181227;0.2853745107203449;0.11294296190973568;0.6029521664551326;0.5641366128859303;0.5145835768071229;0.09038368907581082;0.36117136720682885
2030-01-01T12:00:00Z;0.14557916389904244;0.6769582991308583;0.2856502579468757;0.11320401734012836;0.6043745436590716;0.5648698706605132;0.5140093390800567;0.0904525632511726;0.3609802510512924
2030-01-01T13:00:00Z;0.1455837697672966;0.6785521756378429;0.2859378147928217;0.1134682649071804;0.6058304880151748;0.5656109134016435;0.5134408173300766;0.09052184359713263;0.3607882287459325
2030-01-01T14:00:00Z;0.1455888156342498;0.6801932784221408;0.2862372794742733;0.11373570001652397;0.6073195079701879;0.5663607070942076;0.5128781427672646;0.09059157853442062;0.3605960030649173
2030-01-01T15:00:00Z;0.1455942609988491;0.6818831692037128;0.2865487502073203;0.1140063180737909;0.6088411119708558;0.5671202177230912;0.5123214466017029;0.0906618164837662;0.3604042767824149
2030-01-01T16:00:00Z;0.14560006536004158;0.6836234097025193;0.28687232520805295;0.11428011448461341;0.6103948084639236;0.5678904112731804;0.5117708600434737;0.09073260586589908;0.36021375267259353
2030-01-01T17:00:00Z;0.14560618821677443;0.6854155616385209;0.2872081026925614;0.11455708465462348;0.6119801058961369;0.5686722537293615;0.5112265143026594;0.090803995101549;0.36002513350962134
2030-01-01T18:00:00Z;0.14561258906799468;0.6872611867316782;0.28755618087693574;0.1148372239894532;0.6135965127142405;0.5694667110765204;0.5106885405893421;0.09087603261144556;0.3598391220676666
2030-01-01T19:00:00Z;0.14561922741264938;0.6891618467019512;0.28791665797726584;0.11512052789473455;0.6152435373649797;0.5702747492995429;0.5101570701136038;0.09094876681631847;0.3596564211208974
2030-01-01T20:00:00Z;0.1456260627496857;0.6911191032693011;0.2882896322096421;0.11540699177609966;0.6169206882950999;0.5710973343833153;0.5096322340855269;0.0910222461368975;0.3594777334434819
2030-01-01T21:00:00Z;0.1456330545780508;0.6931345181536882;0.28867520179015455;0.11569661103918048;0.6186274739513461;0.571935432312724;0.5091141637151936;0.0910965189939122;0.3593037618095883
2030-01-01T22:00:00Z;0.14564016239669167;0.6952096530750727;0.2890734649348933;0.11598938108960916;0.6203634027804633;0.5727900090726543;0.5086029902126863;0.09117163380809233;0.3591352089933848
2030-01-01T23:00:00Z;0.14564734570455545;0.6973460697534156;0.2894845198599483;0.11628529733301768;0.6221279832291972;0.5736620306479929;0.5080988447880869;0.0912476390001676;0.35897277776903963
2030-01-02T00:00:00Z;0.14565456400058918;0.6995453299086767;0.28990846478140964;0.11658435517503807;0.6239207237442922;0.5745524630236253;0.5076018586514773;0.0913245829908676;0.35881717091072074
2030-01-02T01:00:00Z;0.14566178940404118;0.7018081216464179;0.2903452898400823;0.11688653627484444;0.6257410984579023;0.5754619348442036;0.5071120652182347;0.09140250398651333;0.35866894171438946
2030-01-02T02:00:00Z;0.1456690445153641;0.7041316386146022;0.2907945528756291;0.11719176730577897;0.6275884442438124;0.5763897253934407;0.50662910672491;0.09148139933579028;0.3585280455631772
2030-01-02T03:00:00Z;0.14567636455531174;0.7065122008467942;0.291255703652428;0.11749996119472578;0.6294620636612162;0.5773347766148168;0.5061525276133495;0.09156125617297536;0.35839428836200915
2030-01-02T04:00:00Z;0.14568378474463795;0.7089461283765578;0.2917281919348565;0.11781103086856909;0.6313612592693065;0.57829603045181;0.5056818723253992;0.09164206163234528;0.35826747601580955
2030-01-02T05:00:00Z;0.1456913403040965;0.711429741237457;0.2922114674872925;0.11812488925419307;0.6332853336272776;0.5792724288479001;0.5052166853029049;0.0917238028481769;0.3581474144295034
2030-01-02T06:00:00Z;0.14569906645444133;0.7139593594630566;0.2927049800741137;0.11844144927848196;0.6352335892943222;0.5802629137465659;0.5047565109877127;0.091806466954747;0.35803390950801534
2030-01-02T07:00:00Z;0.14570699841642606;0.71653130308692;0.29320817945969774;0.1187606238683199;0.6372053288296339;0.5812664270912866;0.504300893821668;0.09189004108633236;0.3579267671562696
2030-01-02T08:00:00Z;0.1457151714108047;0.7191418921426117;0.2937205154084224;0.119082325950591;0.6391998547924056;0.5822819108255413;0.5038493782466172;0.0919745123772098;0.35782579327919145
2030-01-02T09:00:00Z;0.14572362065833103;0.7217874466636961;0.2942414376846654;0.11940646845217956;0.6412164697418314;0.5833083068928093;0.5034015087044059;0.09205986796165613;0.3577307937817053
2030-01-02T10:00:00Z;0.14573238137975877;0.7244642866837371;0.29477039605280453;0.11973296429996975;0.6432544762371047;0.5843445572365696;0.5029568296368804;0.09214609497394813;0.3576415745687357
2030-01-02T11:00:00Z;0.1457414887958418;0.7271687322362986;0.2953068402772174;0.12006172642084567;0.6453131768374185;0.5853896038003014;0.502514885485886;0.0922331805483626;0.35755794154520765
2030-01-02T12:00:00Z;0.14575097812733395;0.7298971033549453;0.29585022012228174;0.12039266774169156;0.6473918741019662;0.5864423885274838;0.5020752206932692;0.09232111181917635;0.35747970061604556
2030-01-02T13:00:00Z;0.14576088459498907;0.732645720073241;0.29639998535237544;0.12072570118939163;0.6494898705899413;0.5875018533615959;0.5016373797008754;0.09240987592066617;0.35740665768617425
2030-01-02T14:00:00Z;0.1457712434195609;0.7354109024247502;0.296955585731876;0.12106073969083003;0.6516064688605371;0.5885669402461169;0.501200906950551;0.09249945998710887;0.3573386186605183
2030-01-02T15:00:00Z;0.14578208982180327;0.7381889704430366;0.2975164710251613;0.12139769617289092;0.6537409714729467;0.5896365911245257;0.5007653468841413;0.09258985115278126;0.3572753894440024
2030-01-02T16:00:00Z;0.14579345902247007;0.7409762441616645;0.29808209099660904;0.12173648356245852;0.6558926809863642;0.590709747940302;0.5003302439434925;0.09268103655196012;0.3572167759415512
2030-01-02T17:00:00Z;0.14580538624231512;0.7437690436141982;0.2986518954105969;0.122077014786417;0.6580608999599828;0.5917853526369244;0.49989514257045076;0.09277300331892228;0.35716258405808954
2030-01-02T18:00:00Z;0.14581790670209213;0.7465636888342022;0.2992253340315026;0.12241920277165053;0.6602449309529955;0.5928623471578721;0.49945958720686173;0.0928657385879445;0.357112619698542
2030-01-02T19:00:00Z;0.145831055622555;0.7493564998552397;0.2998018566237039;0.12276296044504333;0.6624440765245957;0.5939396734466243;0.4990231222945711;0.09295922949330357;0.35706668876783315
