timeindex;AT-electricity-reservoir-profile;BE-electricity-reservoir-profile;CH-electricity-reservoir-profile;CZ-electricity-reservoir-profile;DE-electricity-reservoir-profile;DK-electricity-reservoir-profile;FR-electricity-reservoir-profile;IT-electricity-reservoir-profile;NL-electricity-reservoir-profile;NO-electricity-reservoir-profile;PL-electricity-reservoir-profile;SE-electricity-reservoir-profile
2030-01-01T00:00:00Z;543.614431010484;59.4852268150685;2750.1921161433556;148.88251869863018;298.60650121383304;0.0;4537.948151505797;1254.4652205479451;0.0;14015.686628602461;26.18668353182025;3550.2656301369866
2030-01-01T01:00:00Z;543.6001166628752;59.58863459532132;2751.6719122104614;149.18713094208374;299.1233845277095;0.0;4543.751043643266;1254.0818219474336;0.0;13998.788059419512;26.20643245025491;3548.9476244039292
2030-01-01T02:00:00Z;543.5892603279287;59.69460608297495;2753.2559408648644;149.49612079639155;299.6600045045825;0.0;4549.5307621057345;1253.6954319508854;0.0;13982.004378501924;26.226144426070043;3547.545152080584
2030-01-01T03:00:00Z;543.5817107621899;59.803281832825924;2754.9451562575473;149.80948205915695;300.21611222051104;0.0;4555.295186677175;1253.306519795913;0.0;13965.339113974322;26.245833604647398;3546.0650862983184
2030-01-01T04:00:00Z;543.5773167222027;59.91480239967065;2756.7405125394894;150.12720852798313;300.791458751553;0.0;4561.052197141547;1252.9155547201253;0.0;13948.795793961313;26.265514131368647;3544.514300188495
2030-01-01T05:00:00Z;543.5759269645122;60.02930833830558;2758.6429638616723;150.44929400047337;301.3857951737673;0.0;4566.809673282817;1252.5230059611338;0.0;13932.377946587529;26.285200151615527;3542.8996668824802
2030-01-01T06:00:00Z;543.5773902456631;60.14694020352716;2760.6534643750783;150.77573227423102;301.99887256321205;0.0;4572.575494884952;1252.1293427565486;0.0;13916.089099977586;26.304905810769736;3541.2280595116385
2030-01-01T07:00:00Z;543.5815553222001;60.26783855013182;2762.7729682306867;151.1065171468592;302.63044199594566;0.0;4578.357541731912;1251.7350343439798;0.0;13899.932782256088;26.324645254212964;3539.5063512073334
2030-01-01T08:00:00Z;543.5882709506674;60.39214393291603;2765.00242957948;151.44164241596127;303.2802545480265;0.0;4584.163693607663;1251.3405499610383;0.0;13883.91252154767;26.34443262732694;3537.7414151009316
2030-01-01T09:00:00Z;543.5973858876107;60.519996906676226;2767.342802572438;151.78110187914046;303.94806129551307;0.0;4590.0018302961735;1250.9463588453348;0.0;13868.031845976951;26.36428207549336;3535.940124323796
2030-01-01T10:00:00Z;543.6087488895738;60.65153802620884;2769.7950413605427;152.12488933400002;304.6336133144639;0.0;4595.879831581405;1250.552930234479;0.0;13852.29428366854;26.384207744093946;3534.1093520072927
2030-01-01T11:00:00Z;543.6222087131018;60.786907846310356;2772.360100094775;152.4729985781432;305.33666168093714;0.0;4601.805577247322;1250.160733366082;0.0;13836.703362747061;26.40422377851039;3532.255971282786
2030-01-01T12:00:00Z;543.6376141147392;60.92624692177717;2775.038932926116;152.8254234091733;306.0569574709915;0.0;4607.7869470778905;1249.7702374777543;0.0;13821.26261133713;26.4243443241244;3530.3868552816393
2030-01-01T13:00:00Z;543.6548138510309;61.069695807405786;2777.8324940055472;153.1821576246936;306.79425176068514;0.0;4613.831820857076;1249.381911807106;0.0;13805.975557563368;26.4445835263177;3528.50887713522
2030-01-01T14:00:00Z;543.6736566785215;61.2173950579926;2780.741737484049;153.54319502230734;307.5482956260766;0.0;4619.948078368842;1248.9962255917483;0.0;13790.845729550396;26.46495553047199;3526.628909974891
2030-01-01T15:00:00Z;543.6939913537557;61.36948522833408;2783.767617512602;153.90852939961778;308.3188401432242;0.0;4626.143599397154;1248.6136480692903;0.0;13775.876655422824;26.48547448196897;3524.753826932017
2030-01-01T16:00:00Z;543.715666633278;61.52610687322666;2786.911088242188;154.27815455422814;309.1056363881864;0.0;4632.426263725975;1248.2346484773436;0.0;13761.071863305278;26.50615452619035;3522.8905011379643
2030-01-01T17:00:00Z;543.7385312736336;61.6874005474668;2790.173103823789;154.65206428374174;309.9084354370217;0.0;4638.803951139273;1247.8596960535187;0.0;13746.434881322375;26.527009808517846;3521.0458057240967
2030-01-01T18:00:00Z;543.7624340313669;61.853506805850955;2793.5546184083846;155.03025238576188;310.72698836578843;0.0;4645.2845414210105;1247.4892600354258;0.0;13731.969237598738;26.54805447433316;3519.2266138217797
2030-01-01T19:00:00Z;543.7872236630222;62.02456620317553;2797.056586146956;155.41271265789166;311.56104625054485;0.0;4651.8759143551515;1247.1238096606746;0.0;13717.678460258978;26.56930266901799;3517.439798562377
2030-01-01T20:00:00Z;543.8127489251448;62.200719294237025;2800.679961190485;155.79943889773457;312.4103601673497;0.0;4658.585949725662;1246.763814166877;0.0;13703.566077427713;26.590768537954073;3515.6922330772527
2030-01-01T21:00:00Z;543.8388585742792;62.38210663383185;2804.425697689953;156.1904249028937;313.27468119226126;0.0;4665.422527316508;1246.4097427916427;0.0;13689.63561722957;26.612466226523093;3513.990790497774
2030-01-01T22:00:00Z;543.86540136697;62.56886877675647;2808.2947497963396;156.58566447097238;314.15376040133776;0.0;4672.393526911652;1246.0620647725825;0.0;13675.890607789166;26.634409880106762;3512.3423439553035
2030-01-01T23:00:00Z;543.892226059762;62.76114627780732;2812.288071660628;156.98515139957388;315.0473488706379;0.0;4679.50682829506;1245.7212493473064;0.0;13662.334577231115;26.65661364408679;3510.753766581208
2030-01-02T00:00:00Z;543.9191814091998;62.95907969178083;2816.4066174337963;157.3888794863014;315.95519767621977;0.0;4686.770311250695;1245.3877657534247;0.0;13648.971053680034;26.67909166384488;3509.2319315068494
2030-01-02T01:00:00Z;543.9461632999352;63.16273094817754;2820.6502913356057;157.79682397104003;316.87704051713683;0.0;4694.189103792588;1245.062004335231;0.0;13635.800935646239;26.701855100778157;3507.7822499667286
2030-01-02T02:00:00Z;543.9732561290467;63.37184747531412;2825.01479786092;158.20888586280162;317.8125415844211;0.0;4701.757326855005;1244.7440398637452;0.0;13622.81460318278;26.72490318034531;3506.4042856078727
2030-01-02T03:00:00Z;544.0005914217204;63.58609807621141;2829.494791573386;158.6249476128798;318.7613476920996;0.0;4709.466349602287;1244.4338682166715;0.0;13609.999806728412;26.748232144020502;3505.096140180449
2030-01-02T04:00:00Z;544.0283007031418;63.80515155389012;2834.0849270366425;159.0448916725683;319.72310565419923;0.0;4717.307541198762;1244.1314852717123;0.0;13597.344296721887;26.77183823327781;3503.8559154346176
2030-01-02T05:00:00Z;544.0565154984967;64.02867671137105;2838.779858814337;159.46860049316066;320.6974622847471;0.0;4725.272270808771;1243.8368869065707;0.0;13584.83582360195;26.79571768959138;3502.6817131205426
2030-01-02T06:00:00Z;544.0853673329711;64.25634235167502;2843.574241470111;159.89595652595068;321.68406439777;0.0;4733.351907596646;1243.550068998951;0.0;13572.462137807355;26.819866754435342;3501.5716349883896
2030-01-02T07:00:00Z;544.1149877317505;64.48781727782273;2848.4627295676078;160.32684222223187;322.6825588072949;0.0;4741.5378207267195;1243.2710274265546;0.0;13560.210989776842;26.844281669283784;3500.5237827883166
2030-01-02T08:00:00Z;544.1455082200207;64.72277029283498;2853.4399776704713;160.7611400332979;323.6925923273487;0.0;4749.821379363326;1242.9997580670856;0.0;13548.070129949167;26.86895867561086;3499.5362582704925
2030-01-02T09:00:00Z;544.1770603229677;64.96087019973257;2858.500640342345;161.19873241044243;324.71381177195843;0.0;4758.193952670801;1242.7362567982473;0.0;13536.027308763078;26.893894014890666;3498.6071631850778
2030-01-02T10:00:00Z;544.2097755657768;65.20178580153625;2863.6393721468726;161.6395018049592;325.74586395515115;0.0;4766.64690981348;1242.480519497742;0.0;13524.070276657327;26.91908392859734;3497.734599282235
2030-01-02T11:00:00Z;544.2437854736338;65.4451859012668;2868.8508276476964;162.08333066814168;326.7883956909536;0.0;4775.171619955695;1242.2325420432737;0.0;13512.186784070656;26.94452465820499;3496.9166683121307
2030-01-02T12:00:00Z;544.2792215717251;65.690739301945;2874.129661408461;162.53010145128366;327.84105379339286;0.0;4783.759452261784;1241.9923203125452;0.0;13500.364581441823;26.970212445187745;3496.151472024925
